sku_name,label,neg_label
电动执行装置备件放大器\KE-3O/N:68816-2-0001/HB,仪器仪表-自动化仪器仪表及配件-执行机构及配件-执行机构配件,
接触器\A26-30-10 ABB,电工产品-接触器-接触器及配件-交流接触器,
5#电池\ 碱性电池\LR6/AA\5号\12粒装,电工产品-交直流电源-电池-普通电池,
PE给水管弯头\Φ25mm，90°，蓝色，联塑,五金材料-水暖五金-水暖接头-水暖弯头,
膨体聚四氟乙烯板\t=1.5mm w=1500mm 密度范围0.92-0.95g/cm3,材料产品-塑料及制品-塑料板材-聚四氟乙烯板,
热继电器\LRD03C CIass:10A Ie0.25~0.4A施耐德\LRD03C\690V\0.25~0.4A\施耐德\个,电工产品-继电器-继电器及配件-热继电器,
TK/安徽天康 压力指示表 Y150B\0~2.5MPa，径向M20*1.5 1个,仪器仪表-自动化仪器仪表及配件-压力仪表-弹簧管压力表,
螺母\GB/T6170 M30\材质：20Cr13,五金材料-紧固件-螺母-六角螺母,
手动闸阀\DN80mm\PN4.0MPa\ Z61H-40,机械产品-工业阀门-工业阀门及配件-闸阀,
O型圈\Φ175×6 氟橡胶\Φ175×6\氟橡胶\件,材料产品-复合材料及制品-密封件-O形圈,
油过滤器芯/英格索兰MM185型空压机用，零件号：39911631。,机械产品-压缩机设备-压缩机及配件-螺杆式压缩机配件,
得力（deli）1512语音计算器(银) 1台装,日常及办公用品-办公用品-办公文具-计算器,
美克司 MAX 标签机色带 SLR107T 110mm×10m (绿色) 适用机型：PM100A/CPM100HC/CPM100H/CPM100G3C/CPM100HG3C,日常及办公用品-办公用品-办公耗材-标签色带,
防烫手套/耐高温手套 卡司顿隔热手套加厚防高温工业防烫手套500度烤箱烘培五指灵活 耐高温手套加强型500度【44CM】,日常及办公用品-安全防护用品-劳动防护用品-手套,
挖掘机备件HT150W\垫片/101803008,机械产品-工程、运输设备-工程、运输机械及配件-挖掘机配件,
卡西欧（CASIO）DS-2B 大型LED液晶显示器 按键灵敏 银行传票翻打计算器,日常及办公用品-办公用品-办公文具-计算器,
扁铁\30X5（宽X厚单位mm）\null,材料产品-黑色金属及制品-型钢-扁钢,
雅高 鱼鳞抹布 5条装 40*40CM擦玻璃清洁布百洁布吸水毛巾擦杯子碗不易掉毛无痕水印洗碗不易掉毛无痕水印毛,日常及办公用品-日常生活用品-日用杂品-抹布,
金属缠绕垫片\215*260*4.5\304+石墨\慈溪高新,材料产品-复合材料及制品-密封件-金属缠绕垫,
电磁阀（AMI：3wire）\瑞士SWAN：CNE-82.198.026\CNE-82.198.026\SWAN,仪器仪表-自动化仪器仪表及配件-控制调节仪表-电磁阀,
9E锅炉高压循环泵密封件\垫 A 410.5X 424.5X 3，图号：411.10,专用设备及配件-锅炉系统设备-汽水系统设备-炉水循环泵配件,
硒鼓/理光（Ricoh）黑色碳粉盒/ MP4000\硒鼓/理光（Ricoh）黑色碳粉盒/ MP4000,日常及办公用品-办公用品-办公耗材-硒鼓,
止回阀\H41H-16C  DN250,机械产品-工业阀门-工业阀门及配件-止回阀,
螺栓\M27X170\外六角\半螺纹\端部有倒角\GB\T 5782-2000\黑色\8.8级\A级,五金材料-紧固件-螺栓-六角头螺栓,
轴承\6303 2RZ C3\TIMKEN,机械产品-轴承-轴承及附件-轴承,
福临门 食用油 浓香压榨一级 花生油4L 中粮出品 新老包装随机发货,日常及办公用品-食材-调味品、油脂及其它-油脂,
缠绕垫\金属缠绕垫/216*228*4.5/不锈钢+石墨/普通,材料产品-复合材料及制品-密封件-金属缠绕垫,
爱马斯一次性乳胶手套 家务劳保实验室牙科隔离医务检查100只 TLFCMD耐用型 乳白色中号M,日常及办公用品-医疗用品-医疗耗材-医用橡胶手套,
导电膏\801电力脂\每支100g\昆仑KunLun,材料产品-工业用剂-工业用剂-导电膏,
PAM加药泵\MSAF070M31XT；泵头：PVC，球阀：陶瓷，隔膜：PTFE，密封：FPM；流量(L/h)：60；最大频率（冲程/分钟）：150；出口压力（bar）：5,机械产品-工业泵-工业泵及配件-隔膜泵,
雷柏（Rapoo） V500PRO 有线背光机械键盘 104键全尺寸游戏电竞笔记本电脑多媒体办公吃鸡全键无冲键盘 黑轴,电子通信及自动化产品-电子计算机-计算机外部设备-键盘,
缠绕垫\金属缠绕垫/119*131*4.5/不锈钢+石墨/普通,材料产品-复合材料及制品-密封件-金属缠绕垫,
黄铜棒\60mm,材料产品-有色金属及制品-棒材-黄铜棒,
联想ThinkPad E14 2022款 酷睿版 英特尔酷睿i5 14英寸轻薄笔记本电脑(i5-1240P 16G 512G 100%sRGB)银 win11,电子通信及自动化产品-电子计算机-计算机-笔记本电脑,
零件盒柜\30抽无门大号蓝色零件盒柜 HG-L002 尺寸550×300×880mm 1台,日常及办公用品-办公用品-办公文具-收纳盒,
汽轮机#3轴瓦螺帽锁紧垫片\S1307.3-10X70,专用设备及配件-汽轮机系统设备-发电汽轮机本体组件-汽轮机轴瓦配件,
O形圈\205*5.7（内）/氟胶,材料产品-复合材料及制品-密封件-O形圈,
螺栓\8.8级-M16*40配套螺母、平垫、弹垫,五金材料-紧固件-螺栓-六角头螺栓,
焊接法兰\DN50 /PN16 /材质:316L,五金材料-工业管件-法兰-法兰,
e代标签带12mm白底黑字TZe-231（4支装）色带适用brother兄弟PT-D210标签机P700打印机D450标签纸打印纸e100,日常及办公用品-办公用品-办公耗材-标签色带,
盘根\57*38*8mm，石墨镍丝\规格型号:57*38*8mm\材质:石墨镍丝\基准计量单位:个,材料产品-复合材料及制品-密封件-成型填料,
轴承\6220 ZZ C3 Z17\TIMKEN,机械产品-轴承-轴承及附件-轴承,
主汽阀油动机油缸O型圈挡圈\图号：YLW-05-02 材质：聚四氟乙烯,专用设备及配件-汽轮机系统设备-调速及保安系统设备-油动机配件,
O型圈\Φ420×10\Φ420×10\氟橡胶\个,材料产品-复合材料及制品-密封件-O形圈,
对夹式止回阀\H76H-16C DN100,机械产品-工业阀门-工业阀门及配件-止回阀,
样品阀\哈希硅表9610SC备件 型号：6028P033\ 型号：6028P033,仪器仪表-分析、实验仪器仪表及配件-分析仪器仪表-分析仪器配件,
YILI/亿力 高压清洗机 YLQ6691H-180B 220V 2.3kW 压力120bar 1台,工器具-手动工具-土木、园艺工具-清洗机,
不锈钢法兰\DN150，PN1.6,五金材料-工业管件-法兰-法兰,
得力 deli 63201 A4牛皮纸档案盒 20mm 10个/包 计价单位:包,日常及办公用品-办公用品-办公文具-档案盒,
过滤器滤芯\FRG-814/X,机械产品-分离设备-过滤器及配件-过滤器配件,
中隔墙管\φ57×10图号F002CEH001Q441 材质15CrMoG\中隔墙管\φ57×10\F002CEH001Q441\哈锅\米,专用设备及配件-锅炉系统设备-汽水系统设备-过热器配件,
五月花 一次性塑料袋垃圾袋办公室 家用厨房余手提式加厚环保点断式背心中大号黑色45*60cm*100只 D365,日常及办公用品-日常生活用品-日用杂品-垃圾袋,
螺栓\TBF8.8（M10*65mm）,五金材料-紧固件-螺栓-六角头螺栓,
胶带粘接面胶\修补条/5317736(10*100)mm/迪普特（广州）,材料产品-胶粘剂-胶粘剂-修补条,
玲魅Linmath 鼠标垫大号办公鼠标垫游戏鼠标垫漫电脑键盘垫锁边大号鼠标垫桌垫900*400*3MM 海豚戏水,日常及办公用品-办公用品-办公文具-鼠标垫,
得力(deli)210页简约重型订书机 弹出式结构 黑色0299,日常及办公用品-办公用品-办公器材-订书机,
苏泊尔（SUPOR）茶吧机 家用高端饮水机 遥控智能下置水桶 全自动自主控温防干烧316L水壶泡茶机 CBJ12【温热款】,日常及办公用品-家用电器-生活电器-饮水机,
KUNLUN/昆仑 液压油 L-HM46-高压H 16kg 1桶,材料产品-工业用剂-润滑油脂-液压油,
安全阀\1、安全阀型号：A28W-16T；2、安全阀类型：弹簧式；3、公称通径（mm）：65;4、公称压力（MPa）：1.6；5、压力等级（MPa）：1.3～1.6；6、要求整定压力（MPa）：1.37；,机械产品-工业阀门-工业阀门及配件-安全阀,
垃圾吊 Profibus 通讯电缆/厂家：DEMAG，UNITRINIC Bus FDP L2 2x0.64。,电工产品-电线电缆光缆-电线电缆光缆-通信电缆,
球阀/Q41F-16RL DN25 PN1.6,机械产品-工业阀门-工业阀门及配件-球阀,
轴承\6316 2RS C3 Z17\TIMKEN,机械产品-轴承-轴承及附件-轴承,
格之格NT-C0388Cplus硒鼓CC388A适用hp388a HP m1136 P1108 p1106 m1216 m126nwm226dw墨盒 (约2000页),日常及办公用品-办公用品-办公耗材-硒鼓,
BOYAA/博亚 高温抗咬合剂 BY768 铜基 500g 1罐,材料产品-工业用剂-工业用剂-抗咬合剂,
工业抽汽旁路电动调节阀组合盘根\36*26,材料产品-复合材料及制品-复合材料及制品-盘根,
分析仪器备件远程同轴电缆\97-5750-000/精处理系统表,仪器仪表-分析、实验仪器仪表及配件-分析仪器仪表-分析仪器配件,
前减震器\别克GL6专用,机械产品-工程、运输设备-交通车辆及配件-交通车辆配件,
得力（deli）珊瑚海 70g A3 复印纸打印纸 中档款 500张/包 5包1箱（整箱2500张）7365,日常及办公用品-办公用品-办公用纸-复印纸,
外螺纹快速弯通\管螺纹1/4，管径φ6,五金材料-工业管件-接头-快速弯头,
机械密封\JU-038,机械产品-工业泵-工业泵及配件-离心泵配件,
六角头螺栓\24/80/10.9s/GBT1228,五金材料-紧固件-螺栓-六角头螺栓,
得力(deli)10只35mmA4塑料档案盒 加厚文件盒 党建资料盒 财务凭证收纳盒 办公用品33149蓝色,日常及办公用品-办公用品-办公文具-档案盒,
钢丝绳\钢丝绳两头扣/φ28X9M,材料产品-黑色金属及制品-钢丝绳-钢丝绳,
电动螺丝刀\GSR120-LI (锂电12V 工具手枪钻）/博世,工器具-电动工具-装配作业类电动工具-电动螺丝刀,
得力(deli)4个8m学生胶囊修正带 便携小巧涂改带 书写顺滑改正带 71510,日常及办公用品-办公用品-办公文具-修正带,
钠表溶液\SWAN：CNA-88.146.013，钠电解液，用于钠参比电极，100ml,仪器仪表-分析、实验仪器仪表及配件-电极-电极活化液,
轴承\2687 20024\TIMKEN,机械产品-轴承-轴承及附件-轴承,
热电阻\WZPK2\TH03E型焊接式套管\精度等级B\带防水式铸铝接线盒\套管插入深度I=150mm 长度L=250mm\套管材质G20,仪器仪表-自动化仪器仪表及配件-温湿度仪表-热电阻,
"华信 安全帽,WS01.01.53 CR，前印“深圳能源” 图标 ，白色",日常及办公用品-安全防护用品-劳动防护用品-工作帽,
法兰闸阀\Z45X-16Q DN32配套螺栓垫片,机械产品-工业阀门-工业阀门及配件-闸阀,
优必利 A4牛皮纸档案盒 优选系列资料盒20mm文件收纳盒 财务凭证盒 10只装 1502,日常及办公用品-办公用品-办公文具-档案盒,
止回阀\H441-16P DN50 PN1.6 材质碳钢,机械产品-工业阀门-工业阀门及配件-止回阀,
恒压变量柱塞泵/PVH98QIC-R（S）M-IS-10-C25,机械产品-工业泵-工业泵及配件-柱塞泵,
建支 φ219*6mm 热浸锌焊接无缝直角弯头 材质碳钢 计价单位:个,五金材料-工业管件-弯头-弯头,
得力(deli) 4本120张颐和园系列彩色异形便利贴\粘性便签纸/ 备忘留言纸/记事贴 办公用品 橙色 21504,日常及办公用品-办公用品-办公用纸-便签纸,
减速机备件逆止器\B3SH06BS/N450110702012001,机械产品-减速机设备-减速机及配件-减速机配件,
Raxwell 防尘口罩，RX9501，KN95 折叠型耳带式，50个/盒,日常及办公用品-安全防护用品-劳动防护用品-口罩,
单级离心泵备件/轴/28ZLB-70-JSFY\28ZLB-70-JSFY,机械产品-工业泵-工业泵及配件-离心泵配件,
液力传动油\8号液力传动油，18L/桶，配柳工ZL50C轮式装载机,材料产品-工业用剂-润滑油脂-液压油,
生命奥秘免洗洗手液次氯酸消毒液学生儿童杀菌消毒喷雾500ml不含酒精,日常及办公用品-日常生活用品-日化用品-洗手液,
富光 气压式保温壶 3L,日常及办公用品-日常生活用品-日用杂品-壶,
轴用弹性挡圈\φ62,五金材料-紧固件-挡圈-轴用挡圈,
单级离心泵备件密封水升压泵-轴套\IHG65-250,机械产品-工业泵-工业泵及配件-离心泵配件,
空气预热器备件轴承保持架\7322.161,专用设备及配件-锅炉系统设备-空气预热器-空气预热器配件,
GRM/格来美 UPVC双由令球阀 DN25 国标 1.6MPa 1个,五金材料-水暖五金-水暖阀门-水暖球阀,
得力(deli)蓝系列A3打印纸 80g克5包/件 行业热销复印纸 双面加厚绘图纸 手抄报画纸 整箱7370,日常及办公用品-办公用品-办公用纸-复印纸,
阀门填料/28*19,材料产品-复合材料及制品-复合材料及制品-盘根,
成套手工工具\SATA世达5件密封圈取出器/09709,工器具-手动工具-组套类工具-组合工具,
手动球阀\Q11T-10 DN15\Q11T-10 DN15\件,机械产品-工业阀门-工业阀门及配件-球阀,
晨光(M&G)文具0.5mm黑色中性笔替芯 速干ST笔尖笔芯 水笔替换芯 适用AGP02326 10支/盒2626A,日常及办公用品-办公用品-办公文具-笔芯,
柔性石墨垫片\224X204X4.5\304+石墨\宁波友邦,材料产品-复合材料及制品-密封件-金属缠绕垫,
填料环\成型石墨盘根/42/24/8/石墨,材料产品-复合材料及制品-密封件-成型填料,
PALL在线滤油机保护过滤器滤芯\HC8314FKN39H,机械产品-分离设备-过滤器及配件-过滤器配件,
雀巢(Nestle) 奇巧KitKat 牛奶巧克力非威化饼干18块 办公室零食 下午茶 员工福利碗装216g\生日礼物 送女友,日常及办公用品-食材-五谷杂粮类、面类-方便食品,
镀锌变通\110变125,五金材料-工业管件-接头-异径接头,
洗洁精/408g,日常及办公用品-日常生活用品-日化用品-洗洁精,
内六角螺钉\内六角螺钉GB70/16/50/3Cr13,五金材料-紧固件-螺钉-内六角螺钉,
接触器\LC1D65E7C\ 线圈电压48VAC\65A 施耐德,电工产品-接触器-接触器及配件-交流接触器,
联想（Lenovo）512GB 固态u盘 USB3.2/Type-C双接口 手机电脑两用 SX5 Pro系列 灰色,电子通信及自动化产品-电子计算机-计算机外部设备-U盘,
无缝钢管（带外保温）\无缝钢管φ273×8\20#\聚氨酯保温层δ=70mm \外保护层高密度聚乙烯δ=6.6mm\预制直埋保温管执行《高密度聚乙烯外护管硬质聚氨酯泡沫塑料预制直埋保温管及管件》GB/T 29047-2021,材料产品-黑色金属及制品-钢管-无缝钢管（米）,
机械密封组件\HY500-47-018,机械产品-工业泵-工业泵及配件-离心泵配件,
华为笔记本电脑MateBook X Pro 12代酷睿版 Evo认证/i7 16G 512G/3.1K触控屏/灰/14.2英寸商务轻薄本,电子通信及自动化产品-电子计算机-计算机-笔记本电脑,
手动截止阀/DN25 PN160 J61Y-Pw54,机械产品-工业阀门-工业阀门及配件-截止阀,
机械密封/GH65-40-250B,机械产品-工业泵-工业泵及配件-离心泵配件,
称重机构轴承座（右）\CS025183A10(ZH),专用设备及配件-燃料储运设备-给煤设备-皮带给煤机配件,
热继电器/LRD12C （5.5-8A),电工产品-继电器-继电器及配件-热继电器,
兮夜适用理光mp2014硒鼓2014AD/D/EN感光鼓2700套鼓IM2702成像鼓组件鼓架 基士得耶dsm1120d复印机鼓芯,日常及办公用品-办公用品-办公器材-办公器材配件,
轴承\29334E SKF,机械产品-轴承-轴承及附件-轴承,
滤芯\HPDHJX-500I3010-50MV 不锈钢\HPDHJX-500I3010-50MV 不锈钢,机械产品-分离设备-过滤器及配件-过滤器配件,
D型金属缠绕垫\1“150天然气小室至透平间小油箱跳闸油管路\不锈钢+石墨\宁波友邦,材料产品-复合材料及制品-密封件-金属缠绕垫,
缠绕垫\C型缠绕垫片/DN100PN1.6,材料产品-复合材料及制品-密封件-金属缠绕垫,
单拉杆刚性支架\管道外径Φ273\规格尺寸见图纸F02681E6S-J1407-05-111,五金材料-支吊架及配件-管道支吊架-管道支吊架配件,
推土机备件齿块栓\T21.27.29,机械产品-工程、运输设备-工程、运输机械及配件-推土机配件,
焊接法兰/对焊平法兰\φ76×5 /PN1.6/DN65/06Cr19Ni9,五金材料-工业管件-法兰-法兰,
#3机润滑油过滤器切换阀橡胶密封套件\套件PN.：PALL/S1211155,专用设备及配件-汽轮机系统设备-调速及保安系统设备-切换阀配件,
电磁阀\电磁阀/mac 423A-00A-DM-DDAA-1BA 20-120psi,仪器仪表-自动化仪器仪表及配件-控制调节仪表-电磁阀,
O形圈\243.7*7,材料产品-复合材料及制品-密封件-O形圈,
企普\A5 软皮会议记录本 插笔款 咖啡色 计价单位:本,日常及办公用品-办公用品-办公文具-记事本,
缠绕垫片304-D\dn300 class 304/fg\不锈钢+石墨\宁波友邦,材料产品-复合材料及制品-密封件-金属缠绕垫,
镍丝石墨盘根\4*4,材料产品-复合材料及制品-复合材料及制品-盘根,
KYORITSU/克列茨 交/直流钳形电流表 2010 1个,仪器仪表-电工仪器仪表及配件-电流测量仪表-钳形电流表,
得力（deli）5301ES 1个\A4文件夹双夹 资料夹强力夹单夹单夹+插袋,日常及办公用品-办公用品-办公文具-文件夹,
出口单向阀/型号：GM0050PR1MNN,机械产品-工业泵-工业泵及配件-隔膜泵配件,
装载车备件CLG835装载机\转向缸软管/06C0284,机械产品-工程、运输设备-工程、运输机械及配件-装载机配件,
"自行车/24""\自行车/24""",机械产品-工程、运输设备-交通车辆及配件-自行车,
联想 启天M450C商用台式机电脑小机箱+27 12代I5/32G/1TB机械+512SSD/集显/无光驱/Win10/定制,电子通信及自动化产品-电子计算机-计算机-台式计算机,
球阀\Q41F-16P；DN20,机械产品-工业阀门-工业阀门及配件-球阀,
轴承\6211 2RS C3 Z17\TIMKEN,机械产品-轴承-轴承及附件-轴承,
六角螺栓\双头螺柱316L/M20×95,五金材料-紧固件-螺栓-双头螺栓,
得力 deli 7106 固体胶 8g 透明 24支装 计价单位:盒,日常及办公用品-办公用品-办公文具-胶棒,
标准气体\标准混合气/SO2500ppmN2平衡40L,材料产品-气体-气体-标准气体,
晨光 M&G FCP90148 米菲果缤纷36色水彩笔 36色 计价单位:盒,日常及办公用品-办公用品-办公文具-笔,
三角轮胎/245/70R16,机械产品-工程、运输设备-交通车辆及配件-轮胎,
焊接弯头\不锈钢弯头/114/5/90度/PN1.0/不锈钢,五金材料-工业管件-弯头-弯头,
O形圈\36.17*2.62（内）/氟胶,材料产品-复合材料及制品-密封件-O形圈,
爱国者（aigo）32GB Type-C USB3.1 手机U盘 U358 银色 金属mini款 双接口 手机电脑用,电子通信及自动化产品-电子计算机-计算机外部设备-U盘,
缠绕垫\106.4*127.0*149.4*174.8*4.5 DN100,材料产品-复合材料及制品-密封件-金属缠绕垫,
变频器\LGIS5-4+LCD,电子通信及自动化产品-控制系统、集中监视系统及配件-变频系统-变频器,
通信、通讯电缆\通讯屏蔽电缆/PVV22P-28×1×0.75,电工产品-电线电缆光缆-电线电缆光缆-通信电缆,
燃气球阀RQ41F-16C\DN150,机械产品-工业阀门-工业阀门及配件-球阀,
液压油站滤芯\20814169/402-0004H10XL,机械产品-分离设备-过滤器及配件-过滤器配件,
不锈钢管\Φ32*3，316L，6米/根,材料产品-黑色金属及制品-钢管-无缝钢管（米）,
百乐（PILOT）Juice彩色按动中性笔啫喱笔手账笔果汁笔 红色 0.38mm 5支装 LJU-10UF原装进口,日常及办公用品-办公用品-办公文具-笔,
KK 轴承 TIG-200L AC220V 1个,工器具-焊接工具-气焊割设备-氩弧焊机,
樟脑丸/包,日常及办公用品-日常生活用品-日用杂品-樟脑,
光纤收发器\OpOne光纤收发器 型号：FT-120A-S2SC （1光2电）,电子通信及自动化产品-信息系统及设备-网络系统设备-光纤收发器,
打印机配件\成像盒/EpsonC8000用S051061/EPSON,日常及办公用品-办公用品-办公器材-打印服务器,
工业盐酸\31%/分析纯/桶装,材料产品-工业用剂-化学水处理材料-盐酸,
螺栓\M4*40\M4*40\螺栓\40\4,五金材料-紧固件-螺栓-六角头螺栓,
四氟盘根\12*12,材料产品-复合材料及制品-复合材料及制品-盘根,
耐磨钢板\δ=6mm，16Mn,材料产品-黑色金属及制品-钢板材-钢板,
狮王(Lion)White&white美白牙膏150g×3(日本原装进口),日常及办公用品-日常生活用品-日化用品-牙膏,
环卫工人马甲/反光马甲,日常及办公用品-安全防护用品-劳动防护用品-工作服,
海伦凯勒眼镜 偏光太阳镜王一博同款墨镜男女开车时尚大框防晒驾驶镜H8956H19亮黑框+深灰色,日常及办公用品-安全防护用品-劳动防护用品-护目镜,
金属缠绕垫\JB/T90-94，B42-150-100,材料产品-复合材料及制品-密封件-金属缠绕垫,
MITUTOYO\500-173-30 数显游标卡尺 计价单位:把,工器具-量具、衡器-量具-游标卡尺,
定量柱塞泵/AMHG-F-16-10DM垃圾吊抓斗用，订货号：3050208421；AF2771,机械产品-工业泵-工业泵及配件-柱塞泵,
罗技（Logitech）M275(M280) 鼠标 无线鼠标 办公鼠标 右手鼠标 黑色 自营 带无线2.4G接收器,电子通信及自动化产品-电子计算机-计算机外部设备-鼠标,
硫化氢气体检测仪/上海霖睿。规格：LR6-2C-H2S；0-200ppm；DC12V-30V；4-20mA三线制；示值误差：±5ppm；壁挂安装，具有防爆功能。,仪器仪表-分析、实验仪器仪表及配件-分析仪器仪表-气体检测仪,
锅炉高压阀门备件COPES气缸密封组件\0110-63934-1-1,机械产品-工业阀门-工业阀门及配件-安全阀配件,
飞利浦（PHILIPS）卧式吸尘器大功率家用强劲吸力高效过滤无尘袋FC9588/81吸尘器FC8760升级款,日常及办公用品-家用电器-生活电器-吸尘器,
摩飞电器（Morphyrichards）养生壶 便携迷你煮茶器 烧水壶养生杯 小型办公室家用多功能煮茶壶一体式热水壶0.6L MR6086 绿,日常及办公用品-家用电器-生活电器-电热壶,
扳手/两用扳手/09027 23件\扳手/两用扳手/09027 23件,工器具-手动工具-组套类工具-成套手工工具,
e代标签色带24mm红底黑字TZe-451标签纸适用brother兄弟PT-P700标签机P900W打印机D600打印纸E550W标签带7600,日常及办公用品-办公用品-办公耗材-标签色带,
三木(SUNWOOD) SD9711 碎纸机 家用办公碎纸机 静音保密25L 浅灰色,日常及办公用品-办公用品-办公器材-碎纸机,
截止阀\J41H-16C\DN32,机械产品-工业阀门-工业阀门及配件-截止阀,
装载机\L953 加长动臂 2.8m³铲斗 临工,机械产品-工程、运输设备-工程、运输机械及配件-装载机,
钢板\1000*580*30mm,材料产品-黑色金属及制品-钢板材-钢板,
螺杆式空气压缩机备件弯头\键/39167150,机械产品-压缩机设备-压缩机及配件-螺杆式压缩机配件,
钢格栅板\钢格板/WA325/1-G755X775LB,五金材料-丝网、格栅-格栅-格栅盖板,
缠绕垫\445*457*483*500*4.5/不锈钢+石墨/带内外环,材料产品-复合材料及制品-密封件-金属缠绕垫,
ZKH/震坤行 GB97.1 MF 平垫圈-A级 碳钢 200HV 发黑 (P) M304138030000000100P φ30 1个,五金材料-紧固件-垫圈-平垫圈,
液压关断门油站电磁阀\3WE6A61B/CW220-50NZ5L,仪器仪表-自动化仪器仪表及配件-控制调节仪表-电磁阀,
压力变送器\3051CD3A22A1AB4DFDZWR3HR5 0~180KPa,仪器仪表-自动化仪器仪表及配件-压力仪表-压力变送器,
滚动轴承\NTB6085+AS6085/,机械产品-轴承-轴承及附件-轴承,
滑动轴承\80104（进口6004ZZ）,机械产品-轴承-轴承及附件-轴承,
米太 企业银行定制 办公纸杯一次性水杯 一次性纸杯 9盎司 2000只/箱 1箱起订,日常及办公用品-厨具及附件-餐具-杯,
机械密封/BN17-6L泵用，零件编号301，材质合金对合金,机械产品-工业泵-工业泵及配件-螺杆泵配件,
得力(deli)保险柜 高60CM电子密码保险保管箱 家用办公保险保管箱铂雅4079B黑,日常及办公用品-家具-柜、箱、架-保险柜,
电磁流量计/品牌：E+H；型号：5P3B25-9E31/0；量程范围：0-18 m3/h；管径：DN25；最大工作压力：40bar；工作温度：-10~150℃,仪器仪表-自动化仪器仪表及配件-流量仪表-电磁流量计,
多给力 通用作业手套，OP-100B-9 售卖规格：1双\多给力 通用作业手套，OP-100B-9 售卖规格：1双,日常及办公用品-安全防护用品-劳动防护用品-手套,
截止阀\J41H-63C DN20 PN63\J41H-63C DN20 PN63\只,机械产品-工业阀门-工业阀门及配件-截止阀,
晨光(M&G)文具黑色金属网格圆形笔筒 学生办公通用桌面收纳盒 单个装ABT98404,日常及办公用品-办公用品-办公文具-笔筒,
兄弟 BROTHER TZe-Z611 标签色带 6mm 黄底黑字 适用PT1010 1280 1650 7600 计价单位:个,日常及办公用品-办公用品-办公耗材-标签色带,
外骨架油封\RST 75×90×8 /材料:丁晴橡胶,材料产品-复合材料及制品-密封件-骨架油封,
直流空开\QUINT-PS/1AC/24DC/10 100-240VAC/DC 24VDC/10A\QUINT-PS/1AC/24DC/10\100-240VAC/DC 24VDC\10A\个,电工产品-高、低压开关电器-断路器及配件-低压断路器,
晨好 定做光敏印章归档章水厂归档章表格章文字章文书档案编号六格科技档案档号章 档号序号,日常及办公用品-办公用品-办公文具-印章,
得力（deli）40*60cm白板 软木板墙/留言板/家用记事板/照片墙板 家用宿舍留言板（木边框、针插留言）8762,日常及办公用品-文教用品-文化体育用品-白板,
"入口直管\DN50\图号GD0219-18],[材质:Q235]\DN50\图号GD0219-18\Q235\件\入口直管",材料产品-黑色金属及制品-钢管-无缝钢管（米）,
得力 双面胶 36mm*5Y*2.5mm强力高粘度EVA泡棉双面胶带打包固定胶布 30416 1卷,日常及办公用品-日常生活用品-日用杂品-泡棉胶带,
聚氨酯面漆\乳白Y11,材料产品-涂料-涂料-聚氨酯漆,
内六角螺钉\16GB70-85/40/不锈钢,五金材料-紧固件-螺钉-内六角螺钉,
CY/川仪 电动闸阀 DN80 M8320-24-TJ-80 1台,机械产品-工业阀门-工业阀门及配件-闸阀,
焊接法兰\平面钢制管法兰/450/1.0MP/碳钢,五金材料-工业管件-法兰-法兰,
宜之选一次性可微波食品级PE商用超大卷保鲜膜40CM*500米大号餐饮生鲜食品蔬果超市车间缠绕膜,日常及办公用品-厨具及附件-厨房小器具-保鲜膜,
UPVC管道\DN15（外径32mm） PN1.0MPa/材质UPUC,材料产品-塑料及制品-塑料管材-UPVC管,
碳素结构钢焊丝\JG-50/2.4MM,五金材料-焊接材料-焊丝-焊丝,
弹簧垫圈\φ30GB93,五金材料-紧固件-垫圈-弹簧垫圈,
螺母\M64\8.8\镀锌\碳钢\GB\T 6170-2000,五金材料-紧固件-螺母-六角螺母,
新秀丽双肩包Samsonite/女时尚轻便电脑包大容量背包百搭 TW2 粉色,日常及办公用品-日常生活用品-日用杂品-包,
内骨架油封\40X62X8\橡胶\宁波友邦,材料产品-复合材料及制品-密封件-骨架油封,
得力 deli 0603 办公生活手工剪刀 170mm 蓝色 计价单位:把,日常及办公用品-办公用品-办公文具-剪刀,
天章(TANGO)乐活天章 针式打印纸 三联二等分撕边电脑打印纸 彩色三联打印纸（241-3-1/2S 白红黄 1000页/箱),日常及办公用品-办公用品-办公用纸-压感打印纸,
NOW 鼎加弘思 胶囊咖啡 意式浓缩,日常及办公用品-食材-调味品、油脂及其它-茶饮,
无缝钢管\φ114×6，材质20g，6米/根,材料产品-黑色金属及制品-钢管-无缝钢管（米）,
毛巾/洁丽雅或同品牌同档次规格：74*34cm 100g,日常及办公用品-日常生活用品-日用杂品-毛巾,
分析仪器备件日本SMC气管\TU0604B-100,仪器仪表-分析、实验仪器仪表及配件-分析仪器仪表-分析仪器配件,
PE法兰头配不锈钢法兰/DN90,五金材料-工业管件-法兰-法兰,
绿联usb分线器拓展4口转换接头多接口笔记本电脑一拖四usb-c扩展HUB集线器带电源供电口一分四0.25米50261,电子通信及自动化产品-电子计算机-计算机外部设备-分线器,
钢丝绳/8xK26WS+IWRC-2160-左旋,材料产品-黑色金属及制品-钢丝绳-钢丝绳,
无缝不锈钢管\φ89*4,材料产品-黑色金属及制品-钢管-无缝钢管（米）,
O型圈\258*3.55,材料产品-复合材料及制品-密封件-O形圈,
